Country,trending_date,views
Russia,18.11.06,248317
Russia,18.11.06,77247
Russia,18.11.06,128027
Russia,18.11.06,61319
Russia,18.11.06,27580
Russia,18.11.06,95302
Russia,18.11.06,30742
Russia,18.11.06,24307
Russia,18.11.06,1443498
Russia,18.11.06,609000
Russia,18.11.06,65909
Russia,18.11.06,22697
Russia,18.11.06,963853
Russia,18.11.06,131214
Russia,18.11.06,142525
Russia,18.11.06,47978
Russia,18.11.06,158171
Russia,18.11.06,75845
Russia,18.11.06,44471
Russia,18.11.06,441429
Russia,18.11.06,450686
Russia,18.11.06,55316
Russia,18.11.06,229512
Russia,18.11.06,105093
Russia,18.11.06,2067906
Russia,18.11.06,24501
Russia,18.11.06,565301
Russia,18.11.06,821715
Russia,18.11.06,36832
Russia,18.11.06,52615
Russia,18.11.06,29859
Russia,18.11.06,16412
Russia,18.11.06,77863
Russia,18.11.06,63921
Russia,18.11.06,164774
Russia,18.11.06,291819
Russia,18.11.06,32758
Russia,18.11.06,66572
Russia,18.11.06,160922
Russia,18.11.06,58303
Russia,18.11.06,65166
Russia,18.11.06,129299
Russia,18.11.06,38553
Russia,18.11.06,47929
Russia,18.11.06,23400
Russia,18.11.06,27173
Russia,18.11.06,57424
Russia,18.11.06,51985
Russia,18.11.06,29107
Russia,18.11.06,22913
Russia,18.11.06,84988
Russia,18.11.06,125183
Russia,18.11.06,168718
Russia,18.11.06,61558
Russia,18.11.06,28682
Russia,18.11.06,650483
Russia,18.11.06,186563
Russia,18.11.06,71022
Russia,18.11.06,61286
Russia,18.11.06,59408
Russia,18.11.06,946953
Russia,18.11.06,238139
Russia,18.11.06,30918
Russia,18.11.06,62634
Russia,18.11.06,59569
Russia,18.11.06,100273
Russia,18.11.06,119418
Russia,18.11.06,1620656
Russia,18.11.06,1231213
Russia,18.11.06,20794
Russia,18.11.06,69959
Russia,18.11.06,67703
Russia,18.11.06,183260
Russia,18.11.06,28769
Russia,18.11.06,92746
Russia,18.11.06,68201
Russia,18.11.06,73613
Russia,18.11.06,22400
Russia,18.11.06,24065
Russia,18.11.06,27731
Russia,18.11.06,26068
Russia,18.11.06,243248
Russia,18.11.06,54744
Russia,18.11.06,21722
Russia,18.11.06,90364
Russia,18.11.06,28299
Russia,18.11.06,19379
Russia,18.11.06,110891
Russia,18.11.06,82989
Russia,18.11.06,19655
Russia,18.11.06,124372
Russia,18.11.06,108497
Russia,18.11.06,44799
Russia,18.11.06,196011
Russia,18.11.06,48461
Russia,18.11.06,103146
Russia,18.11.06,73029
Russia,18.11.06,29645
Russia,18.11.06,30340
Russia,18.11.06,50905
Russia,18.11.06,42660
Russia,18.11.06,29350
Russia,18.11.06,296610
Russia,18.11.06,52132
Russia,18.11.06,70654
Russia,18.11.06,77397
Russia,18.11.06,114693
Russia,18.11.06,285679
Russia,18.11.06,75346
Russia,18.11.06,69863
Russia,18.11.06,28819
Russia,18.11.06,2888567
Russia,18.11.06,33011
Russia,18.11.06,62030
Russia,18.11.06,56204
Russia,18.11.06,409907
Russia,18.11.06,93540
Russia,18.11.06,26397
Russia,18.11.06,2341772
Russia,18.11.06,223687
Russia,18.11.06,27874
Russia,18.11.06,432296
Russia,18.11.06,441028
Russia,18.11.06,105841
Russia,18.11.06,31839
Russia,18.11.06,12731
Russia,18.11.06,102673
Russia,18.11.06,231261
Russia,18.11.06,19965
Russia,18.11.06,525507
Russia,18.11.06,40122
Russia,18.11.06,836529
Russia,18.11.06,251483
Russia,18.11.06,262942
Russia,18.11.06,45240
Russia,18.11.06,54005
Russia,18.11.06,93426
Russia,18.11.06,89838
Russia,18.11.06,30799
Russia,18.11.06,123504
Russia,18.11.06,48523
Russia,18.11.06,58748
Russia,18.11.06,76830
Russia,18.11.06,80586
Russia,18.11.06,663210
Russia,18.11.06,98092
Russia,18.11.06,19090
Russia,18.11.06,3821163
Russia,18.11.06,54594
Russia,18.11.06,14619
Russia,18.11.06,38402
Russia,18.11.06,389857
Russia,18.11.06,45249
Russia,18.11.06,13083
Russia,18.11.06,59147
Russia,18.11.06,314397
Russia,18.11.06,86372
Russia,18.11.06,121065
Russia,18.11.06,1924828
Russia,18.11.06,71412
Russia,18.11.06,51801
Russia,18.12.06,605914
Russia,18.12.06,778935
Russia,18.12.06,576592
Russia,18.12.06,558015
Russia,18.12.06,377716
Russia,18.12.06,45896
Russia,18.12.06,770432
Russia,18.12.06,265582
Russia,18.12.06,541279
Russia,18.12.06,250081
Russia,18.12.06,103189
Russia,18.12.06,74100
Russia,18.12.06,574461
Russia,18.12.06,556636
Russia,18.12.06,126142
Russia,18.12.06,1310056
Russia,18.12.06,118284
Russia,18.12.06,1117237
Russia,18.12.06,170164
Russia,18.12.06,177135
Russia,18.12.06,141631
Russia,18.12.06,383784
Russia,18.12.06,450023
Russia,18.12.06,54950
Russia,18.12.06,637373
Russia,18.12.06,387384
Russia,18.12.06,64241
Russia,18.12.06,76246
Russia,18.12.06,30273
Russia,18.12.06,728201
Russia,18.12.06,34040
Russia,18.12.06,31220
Russia,18.12.06,52889
Russia,18.12.06,77690
Russia,18.12.06,203195
Russia,18.12.06,45780
Russia,18.12.06,21824
Russia,18.12.06,647948
Russia,18.12.06,893776
Russia,18.12.06,62969
Russia,18.12.06,30477
Russia,18.12.06,103190
Russia,18.12.06,72703
Russia,18.12.06,166874
Russia,18.12.06,40230
Russia,18.12.06,681509
Russia,18.12.06,124740
Russia,18.12.06,44878
Russia,18.12.06,114499
Russia,18.12.06,104010
Russia,18.12.06,27842
Russia,18.12.06,29850
Russia,18.12.06,16742
Russia,18.12.06,42457
Russia,18.12.06,53101
Russia,18.12.06,131649
Russia,18.12.06,145712
Russia,18.12.06,32655
Russia,18.12.06,19122
Russia,18.12.06,2549922
Russia,18.12.06,3483553
Russia,18.12.06,13314
Russia,18.12.06,21137
Russia,18.12.06,75314
Russia,18.12.06,64362
Russia,18.12.06,70732
Russia,18.12.06,62653
Russia,18.12.06,206493
Russia,18.12.06,792708
Russia,18.12.06,34868
Russia,18.12.06,19594
Russia,18.12.06,376554
Russia,18.12.06,27060
Russia,18.12.06,253562
Russia,18.12.06,25145
Russia,18.12.06,202437
Russia,18.12.06,255569
Russia,18.12.06,49239
Russia,18.12.06,54696
Russia,18.12.06,27194
Russia,18.12.06,23428
Russia,18.12.06,49752
Russia,18.12.06,150536
Russia,18.12.06,121110
Russia,18.12.06,310435
Russia,18.12.06,41476
Russia,18.12.06,255385
Russia,18.12.06,21262
Russia,18.12.06,161303
Russia,18.12.06,61451
Russia,18.12.06,27535
Russia,18.12.06,70208
Russia,18.12.06,21102
Russia,18.12.06,96401
Russia,18.12.06,78668
Russia,18.12.06,110595
Russia,18.12.06,18285
Russia,18.12.06,42229
Russia,18.12.06,29433
Russia,18.12.06,73388
Russia,18.12.06,24197
Russia,18.12.06,159985
Russia,18.12.06,56466
Russia,18.12.06,38855
Russia,18.12.06,52131
Russia,18.12.06,114968
Russia,18.12.06,28133
Russia,18.12.06,621800
Russia,18.12.06,137697
Russia,18.12.06,49142
Russia,18.12.06,609077
Russia,18.12.06,720419
Russia,18.12.06,106276
Russia,18.12.06,63976
Russia,18.12.06,41004
Russia,18.12.06,33054
Russia,18.12.06,36207
Russia,18.12.06,81690
Russia,18.12.06,124175
Russia,18.12.06,147522
Russia,18.12.06,18373
Russia,18.12.06,172057
Russia,18.12.06,44220
Russia,18.12.06,755663
Russia,18.12.06,80390
Russia,18.12.06,23508
Russia,18.12.06,27879
Russia,18.12.06,69082
Russia,18.12.06,135356
Russia,18.12.06,309197
Russia,18.12.06,47937
Russia,18.12.06,25297
Russia,18.12.06,67905
Russia,18.12.06,149292
Russia,18.12.06,28921
Russia,18.12.06,416922
Russia,18.12.06,60372
Russia,18.12.06,51643
Russia,18.12.06,31560
Russia,18.12.06,56121
Russia,18.12.06,53868
Russia,18.12.06,15969920
Russia,18.12.06,39513
Russia,18.12.06,159118
Russia,18.12.06,17618
Russia,18.12.06,79748
Russia,18.12.06,76856
Russia,18.12.06,215556
Russia,18.12.06,76611
Russia,18.12.06,38883
Russia,18.12.06,44635
Russia,18.12.06,85666
Russia,18.12.06,16122
Russia,18.12.06,652180
Russia,18.12.06,24780
Russia,18.12.06,147951
Russia,18.12.06,31029
Russia,18.12.06,73093
Russia,18.12.06,57707
Russia,18.12.06,81159
Russia,18.12.06,58794
Russia,18.12.06,31841
Russia,18.12.06,1282325
Russia,18.12.06,129008
Russia,18.12.06,58007
Russia,18.12.06,107248
Russia,18.12.06,40629
Russia,18.12.06,29325
Russia,18.12.06,121265
Russia,18.12.06,87447
Russia,18.12.06,90389
Russia,18.12.06,33093
Russia,18.12.06,28263
Russia,18.12.06,414509
Russia,18.12.06,30004
Russia,18.12.06,21263
Russia,18.12.06,63634
Russia,18.12.06,1436862
Russia,18.12.06,81414
Russia,18.12.06,614848
Russia,18.12.06,44941
Russia,18.12.06,22456
Russia,18.12.06,41760
Russia,18.12.06,34780
Russia,18.12.06,22220
Russia,18.12.06,2902927
Russia,18.12.06,2384801
Russia,18.12.06,18127
Russia,18.12.06,26544
Russia,18.12.06,30541
Russia,18.12.06,43816
Russia,18.12.06,49820
Russia,18.12.06,23622
Russia,18.12.06,43376
Russia,18.12.06,117320
Russia,18.12.06,254758
Russia,18.12.06,131326
Russia,18.12.06,32742
Russia,18.12.06,61906
Russia,18.12.06,145287
Russia,18.13.06,3870232
Russia,18.13.06,2071911
Russia,18.13.06,371017
Russia,18.13.06,349401
Russia,18.13.06,156154
Russia,18.13.06,235351
Russia,18.13.06,577078
Russia,18.13.06,244168
Russia,18.13.06,137041
Russia,18.13.06,260123
Russia,18.13.06,126746
Russia,18.13.06,313514
Russia,18.13.06,120996
Russia,18.13.06,49812
Russia,18.13.06,87131
Russia,18.13.06,27669
Russia,18.13.06,100628
Russia,18.13.06,130249
Russia,18.13.06,412579
Russia,18.13.06,74715
Russia,18.13.06,58391
Russia,18.13.06,239607
Russia,18.13.06,224458
Russia,18.13.06,47274
Russia,18.13.06,202580
Russia,18.13.06,866896
Russia,18.13.06,45235
Russia,18.13.06,919323
Russia,18.13.06,46458
Russia,18.13.06,199600
Russia,18.13.06,301616
Russia,18.13.06,118929
Russia,18.13.06,160526
Russia,18.13.06,24409
Russia,18.13.06,1093759
Russia,18.13.06,48043
Russia,18.13.06,196739
Russia,18.13.06,20590
Russia,18.13.06,47297
Russia,18.13.06,561556
Russia,18.13.06,298920
Russia,18.13.06,23279
Russia,18.13.06,180250
Russia,18.13.06,122768
Russia,18.13.06,16990
Russia,18.13.06,24375
Russia,18.13.06,2447039
Russia,18.13.06,99583
Russia,18.13.06,198642
Russia,18.13.06,121312
Russia,18.13.06,22575
Russia,18.13.06,30638
Russia,18.13.06,34227
Russia,18.13.06,93990
Russia,18.13.06,94480
Russia,18.13.06,36336
Russia,18.13.06,98288
Russia,18.13.06,86047
Russia,18.13.06,58351
Russia,18.13.06,1355893
Russia,18.13.06,19258
Russia,18.13.06,77093
Russia,18.13.06,27464
Russia,18.13.06,112458
Russia,18.13.06,37419
Russia,18.13.06,127411
Russia,18.13.06,93990
Russia,18.13.06,80164
Russia,18.13.06,92518
Russia,18.13.06,906250
Russia,18.13.06,458189
Russia,18.13.06,59951
Russia,18.13.06,16499
Russia,18.13.06,35283
Russia,18.13.06,74024
Russia,18.13.06,329654
Russia,18.13.06,38126
Russia,18.13.06,19185
Russia,18.13.06,1128204
Russia,18.13.06,383441
Russia,18.13.06,94320
Russia,18.13.06,21555
Russia,18.13.06,52496
Russia,18.13.06,38973
Russia,18.13.06,75246
Russia,18.13.06,255357
Russia,18.13.06,54907
Russia,18.13.06,105210
Russia,18.13.06,242565
Russia,18.13.06,82266
Russia,18.13.06,107355
Russia,18.13.06,236872
Russia,18.13.06,578868
Russia,18.13.06,348257
Russia,18.13.06,50526
Russia,18.13.06,21203
Russia,18.13.06,148923
Russia,18.13.06,41264
Russia,18.13.06,207051
Russia,18.13.06,71005
Russia,18.13.06,19140
Russia,18.13.06,89494
Russia,18.13.06,27165
Russia,18.13.06,106752
Russia,18.13.06,38756
Russia,18.13.06,19407
Russia,18.13.06,40855
Russia,18.13.06,130314
Russia,18.13.06,83323
Russia,18.13.06,25642
Russia,18.13.06,41054
Russia,18.13.06,27648
Russia,18.13.06,54646
Russia,18.13.06,87243
Russia,18.13.06,75230
Russia,18.13.06,20602
Russia,18.13.06,28929
Russia,18.13.06,38862
Russia,18.13.06,728539
Russia,18.13.06,183540
Russia,18.13.06,154570
Russia,18.13.06,44826
Russia,18.13.06,106676
Russia,18.13.06,70566
Russia,18.13.06,735945
Russia,18.13.06,49684
Russia,18.13.06,60041
Russia,18.13.06,47902
Russia,18.13.06,167844
Russia,18.13.06,95504
Russia,18.13.06,192384
Russia,18.13.06,113791
Russia,18.13.06,68202
Russia,18.13.06,1507033
Russia,18.13.06,48986
Russia,18.13.06,40431
Russia,18.13.06,119759
Russia,18.13.06,38687
Russia,18.13.06,55180
Russia,18.13.06,25796
Russia,18.13.06,69609
Russia,18.13.06,13361
Russia,18.13.06,34726
Russia,18.13.06,35954
Russia,18.13.06,1444790
Russia,18.13.06,31363
Russia,18.13.06,81776
Russia,18.13.06,42588
Russia,18.13.06,47941
Russia,18.13.06,46002
Russia,18.13.06,27894
Russia,18.13.06,2242061
Russia,18.13.06,58350
Russia,18.13.06,38300
Russia,18.13.06,37241
Russia,18.13.06,61235
Russia,18.13.06,74686
Russia,18.13.06,930405
Russia,18.13.06,105692
Russia,18.13.06,16489
Russia,18.13.06,92360
Russia,18.13.06,74080
Russia,18.13.06,18466
Russia,18.13.06,52198
Russia,18.13.06,26330
Russia,18.13.06,18912
Russia,18.13.06,68561
Russia,18.13.06,40469
Russia,18.13.06,157047
Russia,18.13.06,38352
Russia,18.13.06,24629
Russia,18.13.06,31511
Russia,18.13.06,44402
Russia,18.13.06,35241
Russia,18.13.06,111130
Russia,18.13.06,32564
Russia,18.13.06,103911
Russia,18.13.06,34243
Russia,18.13.06,51033
Russia,18.13.06,33142
Russia,18.13.06,29906
Russia,18.13.06,185099
Russia,18.13.06,19229
Russia,18.13.06,35319
Russia,18.13.06,95845
Russia,18.13.06,71968
Russia,18.13.06,38757
Russia,18.13.06,57815
Russia,18.13.06,13576
Russia,18.13.06,66185
Russia,18.13.06,112071
Russia,18.13.06,81422
Russia,18.13.06,26182
Russia,18.13.06,243686
Russia,18.13.06,177642
Russia,18.13.06,58625
Russia,18.13.06,202404
Russia,18.14.06,584058
Russia,18.14.06,1031163
Russia,18.14.06,235055
Russia,18.14.06,587480
Russia,18.14.06,389834
Russia,18.14.06,276423
Russia,18.14.06,316328
Russia,18.14.06,269596
Russia,18.14.06,66910
Russia,18.14.06,226506
Russia,18.14.06,85848
Russia,18.14.06,6597033
Russia,18.14.06,595838
Russia,18.14.06,1011425
Russia,18.14.06,238305
Russia,18.14.06,233876
Russia,18.14.06,268546
Russia,18.14.06,663908
Russia,18.14.06,97979
Russia,18.14.06,172390
Russia,18.14.06,3879453
Russia,18.14.06,112928
Russia,18.14.06,163887
Russia,18.14.06,342782
Russia,18.14.06,58474
Russia,18.14.06,201847
Russia,18.14.06,48028
Russia,18.14.06,502804
Russia,18.14.06,125199
Russia,18.14.06,850854
Russia,18.14.06,242088
Russia,18.14.06,25778
Russia,18.14.06,493818
Russia,18.14.06,374903
Russia,18.14.06,61996
Russia,18.14.06,317487
Russia,18.14.06,171074
Russia,18.14.06,326823
Russia,18.14.06,206638
Russia,18.14.06,215826
Russia,18.14.06,221846
Russia,18.14.06,82803
Russia,18.14.06,66701
Russia,18.14.06,18424
Russia,18.14.06,29177
Russia,18.14.06,124347
Russia,18.14.06,76898
Russia,18.14.06,126901
Russia,18.14.06,80399
Russia,18.14.06,36376
Russia,18.14.06,515157
Russia,18.14.06,21172
Russia,18.14.06,203737
Russia,18.14.06,167018
Russia,18.14.06,64703
Russia,18.14.06,80323
Russia,18.14.06,78117
Russia,18.14.06,53102
Russia,18.14.06,123319
Russia,18.14.06,49459
Russia,18.14.06,117090
Russia,18.14.06,96971
Russia,18.14.06,25560
Russia,18.14.06,18147
Russia,18.14.06,38740
Russia,18.14.06,879924
Russia,18.14.06,26514
Russia,18.14.06,66137
Russia,18.14.06,101215
Russia,18.14.06,16626
Russia,18.14.06,55018
Russia,18.14.06,2619135
Russia,18.14.06,178459
Russia,18.14.06,640996
Russia,18.14.06,41585
Russia,18.14.06,37309
Russia,18.14.06,375540
Russia,18.14.06,599310
Russia,18.14.06,149280
Russia,18.14.06,226131
Russia,18.14.06,795573
Russia,18.14.06,123657
Russia,18.14.06,102639
Russia,18.14.06,62681
Russia,18.14.06,19061
Russia,18.14.06,23964
Russia,18.14.06,65210
Russia,18.14.06,192589
Russia,18.14.06,23036
Russia,18.14.06,661525
Russia,18.14.06,102802
Russia,18.14.06,27900
Russia,18.14.06,21344
Russia,18.14.06,32004
Russia,18.14.06,209112
Russia,18.14.06,153290
Russia,18.14.06,36880
Russia,18.14.06,31317
Russia,18.14.06,14879
Russia,18.14.06,76972
Russia,18.14.06,28643
Russia,18.14.06,79242
Russia,18.14.06,29656
Russia,18.14.06,560071
Russia,18.14.06,206186
Russia,18.14.06,53647
Russia,18.14.06,75701
Russia,18.14.06,154419
Russia,18.14.06,91408
Russia,18.14.06,172418
Russia,18.14.06,52914
Russia,18.14.06,68468
Russia,18.14.06,439530
Russia,18.14.06,109335
Russia,18.14.06,56477
Russia,18.14.06,156765
Russia,18.14.06,400595
Russia,18.14.06,109805
Russia,18.14.06,15065
Russia,18.14.06,407279
Russia,18.14.06,54725
Russia,18.14.06,27696
Russia,18.14.06,37974
Russia,18.14.06,25313
Russia,18.14.06,113638
Russia,18.14.06,73607
Russia,18.14.06,106105
Russia,18.14.06,26483
Russia,18.14.06,94635
Russia,18.14.06,31942
Russia,18.14.06,78361
Russia,18.14.06,25406
Russia,18.14.06,75463
Russia,18.14.06,296615
Russia,18.14.06,52199
Russia,18.14.06,75567
Russia,18.14.06,122444
Russia,18.14.06,107581
Russia,18.14.06,80797
Russia,18.14.06,43160
Russia,18.14.06,85112
Russia,18.14.06,30856
Russia,18.14.06,45467
Russia,18.14.06,67549
Russia,18.14.06,116006
Russia,18.14.06,75615
Russia,18.14.06,84234
Russia,18.14.06,118080
Russia,18.14.06,71682
Russia,18.14.06,132880
Russia,18.14.06,44496
Russia,18.14.06,44112
Russia,18.14.06,45504
Russia,18.14.06,34591
Russia,18.14.06,30605
Russia,18.14.06,58435
Russia,18.14.06,22046
Russia,18.14.06,33753
Russia,18.14.06,161432
Russia,18.14.06,88391
Russia,18.14.06,45942
Russia,18.14.06,45226
Russia,18.14.06,28052
Russia,18.14.06,72026
Russia,18.14.06,29801
Russia,18.14.06,57710
Russia,18.14.06,68671
Russia,18.14.06,101059
Russia,18.14.06,17503
Russia,18.14.06,32324
Russia,18.14.06,20151
Russia,18.14.06,59781
Russia,18.14.06,101061
Russia,18.14.06,64124
Russia,18.14.06,17102
Russia,18.14.06,121648
Russia,18.14.06,78982
Russia,18.14.06,45543
Russia,18.14.06,59388
Russia,18.14.06,50546
Russia,18.14.06,66023
Russia,18.14.06,30149
Russia,18.14.06,18529
Russia,18.14.06,66082
Russia,18.14.06,17450
Russia,18.14.06,38766
Russia,18.14.06,28158
Russia,18.14.06,58916
Russia,18.14.06,241118
Russia,18.14.06,47592
Russia,18.14.06,69336
Russia,18.14.06,24303
Russia,18.14.06,317655
Russia,18.14.06,30297
Russia,18.14.06,70654
Russia,18.14.06,129488
Russia,18.14.06,99163
Russia,18.14.06,449611
Russia,18.14.06,14225
Russia,18.14.06,52340
Mexico,17.14.11,310130
Mexico,17.14.11,104972
Mexico,17.14.11,136064
Mexico,17.14.11,96153
Mexico,17.14.11,499965
Mexico,17.14.11,129645
Mexico,17.14.11,75197
Mexico,17.14.11,142522
Mexico,17.14.11,371110
Mexico,17.14.11,1111314
Mexico,17.14.11,471516
Mexico,17.14.11,220315
Mexico,17.14.11,127796
Mexico,17.14.11,53265
Mexico,17.14.11,53265
Mexico,17.14.11,66073
Mexico,17.14.11,30274
Mexico,17.14.11,47789
Mexico,17.14.11,39857
Mexico,17.14.11,217025
Mexico,17.14.11,29667
Mexico,17.14.11,667216
Mexico,17.14.11,194758
Mexico,17.14.11,227651
Mexico,17.14.11,28186
Mexico,17.14.11,7127
Mexico,17.14.11,17316
Mexico,17.14.11,504940
Mexico,17.14.11,58827
Mexico,17.14.11,2418783
Mexico,17.14.11,18980
Mexico,17.14.11,16066
Mexico,17.14.11,28098
Mexico,17.14.11,100349
Mexico,17.14.11,43151
Mexico,17.14.11,142325
Mexico,17.14.11,29887
Mexico,17.14.11,28342
Mexico,17.14.11,195613
Mexico,17.14.11,166050
Mexico,17.14.11,251933
Mexico,17.14.11,14723
Mexico,17.14.11,2529472
Mexico,17.14.11,8088
Mexico,17.14.11,53340
Mexico,17.14.11,18206
Mexico,17.14.11,23635
Mexico,17.14.11,44056
Mexico,17.14.11,36157
Mexico,17.14.11,16437
Mexico,17.14.11,1085608
Mexico,17.14.11,1047926
Mexico,17.14.11,582042
Mexico,17.14.11,1096327
Mexico,17.14.11,836006
Mexico,17.14.11,22085
Mexico,17.14.11,15814
Mexico,17.14.11,32145
Mexico,17.14.11,31145
Mexico,17.14.11,32201
Mexico,17.14.11,167066
Mexico,17.14.11,75173
Mexico,17.14.11,231503
Mexico,17.14.11,124070
Mexico,17.14.11,46645
Mexico,17.14.11,5895
Mexico,17.14.11,149776
Mexico,17.14.11,13816
Mexico,17.14.11,37601
Mexico,17.14.11,316360
Mexico,17.14.11,57070
Mexico,17.14.11,87525
Mexico,17.14.11,687582
Mexico,17.14.11,8090
Mexico,17.14.11,34707
Mexico,17.14.11,31974
Mexico,17.14.11,14409
Mexico,17.14.11,299832
Mexico,17.14.11,16963
Mexico,17.14.11,149799
Mexico,17.14.11,62550
Mexico,17.14.11,89669
Mexico,17.14.11,8661
Mexico,17.14.11,11042
Mexico,17.14.11,26416
Mexico,17.14.11,63858
Mexico,17.14.11,9409
Mexico,17.14.11,10875
Mexico,17.14.11,8010
Mexico,17.14.11,21323
Mexico,17.14.11,5421
Mexico,17.14.11,8695
Mexico,17.14.11,6665
Mexico,17.14.11,18932
Mexico,17.14.11,16812
Mexico,17.14.11,22189
Mexico,17.14.11,18212
Mexico,17.14.11,49349
Mexico,17.14.11,11140
Mexico,17.14.11,138232
Mexico,17.14.11,24466
Mexico,17.14.11,7751
Mexico,17.14.11,113965
Mexico,17.14.11,361416
Mexico,17.14.11,22825
Mexico,17.14.11,8058
Mexico,17.14.11,748374
Mexico,17.14.11,91561
Mexico,17.14.11,93000
Mexico,17.14.11,1269033
Mexico,17.14.11,377398
Mexico,17.14.11,129904
Mexico,17.14.11,21728
Mexico,17.14.11,179904
Mexico,17.14.11,29740
Mexico,17.14.11,112814
Mexico,17.14.11,5553
Mexico,17.14.11,6088
Mexico,17.14.11,129304
Mexico,17.14.11,8249
Mexico,17.14.11,5113
Mexico,17.14.11,23352
Mexico,17.14.11,1856
Mexico,17.14.11,16844
Mexico,17.14.11,9588
Mexico,17.14.11,262447
Mexico,17.14.11,90793
Mexico,17.14.11,9146
Mexico,17.14.11,66941
Mexico,17.14.11,338785
Mexico,17.14.11,4558
Mexico,17.14.11,127368
Mexico,17.14.11,7506
Mexico,17.14.11,656622
Mexico,17.14.11,8485
Mexico,17.14.11,46103
Mexico,17.14.11,16954
Mexico,17.14.11,1014651
Mexico,17.14.11,1621
Mexico,17.14.11,2195
Mexico,17.14.11,27198
Mexico,17.14.11,14040
Mexico,17.14.11,74101
Mexico,17.14.11,50782
Mexico,17.14.11,34723
Mexico,17.14.11,278001
Mexico,17.14.11,10592
Mexico,17.14.11,13583
Mexico,17.14.11,24157
Mexico,17.14.11,28184
Mexico,17.14.11,6286
Mexico,17.14.11,27004
Mexico,17.14.11,20917
Mexico,17.14.11,1053632
Mexico,17.14.11,248886
Mexico,17.14.11,69295
Mexico,17.14.11,697919
Mexico,17.14.11,3996
Mexico,17.14.11,8873
Mexico,17.14.11,21903
Mexico,17.14.11,38892
Mexico,17.14.11,17472
Mexico,17.14.11,3675
Mexico,17.14.11,5723
Mexico,17.14.11,3038
Mexico,17.14.11,104879
Mexico,17.14.11,5145
Mexico,17.14.11,154465
Mexico,17.14.11,40802
Mexico,17.14.11,106497
Mexico,17.14.11,1872
Mexico,17.14.11,512759
Mexico,17.14.11,3116
Mexico,17.14.11,1309699
Mexico,17.14.11,43849
Mexico,17.14.11,151624
Mexico,17.14.11,11553
Mexico,17.14.11,4477587
Mexico,17.14.11,41887
Mexico,17.14.11,11633
Mexico,17.14.11,61222
Mexico,17.14.11,6143
Mexico,17.14.11,2244
Mexico,17.14.11,100352
Mexico,17.14.11,2032
Mexico,17.14.11,30726
Mexico,17.14.11,10120
Mexico,17.14.11,36827
Mexico,17.14.11,3033
Mexico,17.14.11,33278
Mexico,17.14.11,3191442
Mexico,17.14.11,33363
Mexico,17.14.11,162706
Mexico,17.14.11,56195
Mexico,17.14.11,6481
Mexico,17.14.11,2740
Mexico,17.14.11,3639
Mexico,17.14.11,3203
Mexico,17.14.11,327514
Mexico,17.14.11,6742
Mexico,17.15.11,762127
Mexico,17.15.11,207501
Mexico,17.15.11,941864
Mexico,17.15.11,544971
Mexico,17.15.11,487248
Mexico,17.15.11,1261625
Mexico,17.15.11,160373
Mexico,17.15.11,25732
Mexico,17.15.11,12870
Mexico,17.15.11,79417
Mexico,17.15.11,218587
Mexico,17.15.11,668353
Mexico,17.15.11,376644
Mexico,17.15.11,195442
Mexico,17.15.11,129572
Mexico,17.15.11,91812
Mexico,17.15.11,59543
Mexico,17.15.11,675008
Mexico,17.15.11,306290
Mexico,17.15.11,1746221
Mexico,17.15.11,29385
Mexico,17.15.11,353534
Mexico,17.15.11,110067
Mexico,17.15.11,12951
Mexico,17.15.11,35055
Mexico,17.15.11,25584
Mexico,17.15.11,52166
Mexico,17.15.11,148635
Mexico,17.15.11,164986
Mexico,17.15.11,62446
Mexico,17.15.11,122378
Mexico,17.15.11,109176
Mexico,17.15.11,103176
Mexico,17.15.11,263352
Mexico,17.15.11,338216
Mexico,17.15.11,10156
Mexico,17.15.11,138230
Mexico,17.15.11,99957
Mexico,17.15.11,132220
Mexico,17.15.11,73639
Mexico,17.15.11,6715
Mexico,17.15.11,17074
Mexico,17.15.11,612569
Mexico,17.15.11,18283
Mexico,17.15.11,415589
Mexico,17.15.11,45317
Mexico,17.15.11,325176
Mexico,17.15.11,81292
Mexico,17.15.11,7499
Mexico,17.15.11,44535
Mexico,17.15.11,303516
Mexico,17.15.11,10578
Mexico,17.15.11,95149
Mexico,17.15.11,178523
Mexico,17.15.11,88335
Mexico,17.15.11,21148
Mexico,17.15.11,93086
Mexico,17.15.11,138401
Mexico,17.15.11,478507
Mexico,17.15.11,9967
Mexico,17.15.11,322885
Mexico,17.15.11,1693612
Mexico,17.15.11,684302
Mexico,17.15.11,277375
Mexico,17.15.11,90997
Mexico,17.15.11,457646
Mexico,17.15.11,395276
Mexico,17.15.11,2765121
Mexico,17.15.11,188866
Mexico,17.15.11,449540
Mexico,17.15.11,30588
Mexico,17.15.11,31900
Mexico,17.15.11,685001
Mexico,17.15.11,48057
Mexico,17.15.11,11448
Mexico,17.15.11,97800
Mexico,17.15.11,22412
Mexico,17.15.11,34401
Mexico,17.15.11,76275
Mexico,17.15.11,55098
Mexico,17.15.11,103445
Mexico,17.15.11,4398
Mexico,17.15.11,444478
Mexico,17.15.11,17477
Mexico,17.15.11,14287
Mexico,17.15.11,109620
Mexico,17.15.11,9555
Mexico,17.15.11,971117
Mexico,17.15.11,87836
Mexico,17.15.11,1032547
Mexico,17.15.11,12911
Mexico,17.15.11,238173
